id_comentario,responsavel,termo_original,entidade_aproximada,distancia
4246,Suporte,atendimnto,atendimento,1
4247,Produto,relatório,relatorio,1
4247,Produto,erro,erro,0
4247,Produto,relatórios,relatorio,2
4247,Produto,suporte,suporte,0
4247,Produto,pediu,pix,3
4247,Produto,relatório,relatorio,1
4247,Produto,onboarding,onboarding,0
4247,Produto,duas,bug,3
4247,Produto,onboarding,onboarding,0
4248,Serviços,limite,limite,0
4248,Serviços,suporte,suporte,0
4248,Serviços,pediu,pix,3
4249,Produto,dashboard,dashboard,0
4249,Produto,atendimento,atendimento,0
4249,Produto,probelma,problema,2
4250,Produto,relatórios,relatorio,2
4250,Produto,integrar,integracao,3
4250,Produto,sistema,sistema,0
4250,Produto,relatórios,relatorio,2
4250,Produto,duas,bug,3
4250,Produto,atendimento,atendimento,0
4250,Produto,carregamento,carregamento,0
4250,Produto,relatórios,relatorio,2
4251,Produto,suporte,suporte,0
4251,Produto,pediu,pix,3
4251,Produto,extrato,extrato,0
4251,Produto,consultar,consultor,1
4251,Produto,saldo,saldo,0
4251,Produto,erro,erro,0
4251,Produto,performance,performance,0
4252,Suporte,relatório,relatorio,1
4252,Suporte,dashboard,dashboard,0
4252,Suporte,duas,bug,3
4252,Suporte,dashboard,dashboard,0
4252,Suporte,relatório,relatorio,1
4252,Suporte,erro,erro,0
4252,Suporte,erro,erro,0
4252,Suporte,relatório,relatorio,1
4252,Suporte,dashboard,dashboard,0
4253,Produto,integração,integracao,2
4253,Produto,suporte,suporte,0
4253,Produto,pediu,pix,3
4253,Produto,erro,erro,0
4253,Produto,cadastro,cadastro,0
4253,Produto,cadastro,cadastro,0
4253,Produto,erro,erro,0
4254,Serviços,atendimento,atendimento,0
4254,Serviços,suporte,suporte,0
4254,Serviços,pediu,pix,3
4254,Serviços,relatório,relatorio,1
4254,Serviços,pagamentos,pagamento,1
4254,Serviços,duas,bug,3
4254,Serviços,pagamentos,pagamento,1
4254,Serviços,demoro,erro,3
4255,Suporte,erro,erro,0
4255,Suporte,pagamento,pagamento,0
4255,Suporte,integração,integracao,2
4255,Suporte,pagamento,pagamento,0
4255,Suporte,erro,erro,0
4255,Suporte,limite,limite,0
4255,Suporte,carregamento,carregamento,0
4255,Suporte,relatórios,relatorio,2
4255,Suporte,suporte,suporte,0
4255,Suporte,pediu,pix,3
4255,Suporte,bugou,bug,2
4257,Pós-venda,integrar,integracao,3
4257,Pós-venda,sistema,sistema,0
4257,Pós-venda,cartão,cartao,1
4257,Pós-venda,duas,bug,3
4257,Pós-venda,erro,erro,0
4257,Pós-venda,integrar,integracao,3
4257,Pós-venda,sistema,sistema,0
4258,Suporte,consultar,consultor,1
4258,Suporte,saldo,saldo,0
4258,Suporte,pagamentos,pagamento,1
4258,Suporte,duas,bug,3
4258,Suporte,carregamento,carregamento,0
4258,Suporte,relatórios,relatorio,2
4258,Suporte,pagamentos,pagamento,1
4258,Suporte,sitema,sistema,1
4258,Suporte,ploblema,problema,1
4259,Geral,cartão,cartao,1
4259,Geral,cadastro,cadastro,0
4259,Geral,erro,erro,0
4259,Geral,extrato,extrato,0
4260,Suporte,carregamento,carregamento,0
4260,Suporte,relatórios,relatorio,2
4260,Suporte,relatório,relatorio,1
4260,Suporte,cadastro,cadastro,0
4260,Suporte,duas,bug,3
4260,Suporte,cadastro,cadastro,0
4260,Suporte,atendimnto,atendimento,1
4260,Suporte,sitema,sistema,1
4262,Produto,carregamento,carregamento,0
4262,Produto,relatórios,relatorio,2
4262,Produto,boleto,boleto,0
4262,Produto,login,login,0
4262,Produto,duas,bug,3
4262,Produto,login,login,0
4262,Produto,atendimento,atendimento,0
4262,Produto,erro,erro,0
4262,Produto,boleto,boleto,0
4262,Produto,probelma,problema,2
4262,Produto,platafroma,plataforma,2
4263,Produto,onboarding,onboarding,0
4263,Produto,relatório,relatorio,1
4263,Produto,onboarding,onboarding,0
4263,Produto,duas,bug,3
4263,Produto,relatório,relatorio,1
4263,Produto,erro,erro,0
4263,Produto,relatórios,relatorio,2
4264,Pós-venda,tudo,saldo,3
4264,Pós-venda,certo,cartao,2
4265,Produto,erro,erro,0
4265,Produto,relatório,relatorio,1
4265,Produto,carregamento,carregamento,0
4265,Produto,relatórios,relatorio,2
4265,Produto,demoro,erro,3
4265,Produto,naum,api,3
4266,Suporte,cadastro,cadastro,0
4266,Suporte,suporte,suporte,0
4266,Suporte,pediu,pix,3
4267,Pós-venda,erro,erro,0
4267,Pós-venda,pagamento,pagamento,0
4268,Serviços,atendimento,atendimento,0
4268,Serviços,erro,erro,0
4268,Serviços,cadastro,cadastro,0
4268,Serviços,cadastro,cadastro,0
4268,Serviços,limite,limite,0
4268,Serviços,duas,bug,3
4268,Serviços,suporte,suporte,0
4268,Serviços,pediu,pix,3
4268,Serviços,limite,limite,0
4269,Serviços,onboarding,onboarding,0
4269,Serviços,carregamento,carregamento,0
4269,Serviços,relatórios,relatorio,2
4269,Serviços,integrar,integracao,3
4269,Serviços,sistema,sistema,0
4269,Serviços,erro,erro,0
4269,Serviços,relatórios,relatorio,2
4269,Serviços,onboarding,onboarding,0
4270,Serviços,tudo,saldo,3
4270,Serviços,certo,cartao,2
4271,Suporte,achei,api,3
4271,Suporte,estranho,extrato,3
4272,Pós-venda,erro,erro,0
4272,Pós-venda,transferência,transferencia,1
4272,Pós-venda,suporte,suporte,0
4272,Pós-venda,pediu,pix,3
4272,Pós-venda,atendimento,atendimento,0
4273,Suporte,usabilidade,usabilidade,0
4274,Serviços,atendimento,atendimento,0
4274,Serviços,suporte,suporte,0
4274,Serviços,pediu,pix,3
4274,Serviços,erro,erro,0
4274,Serviços,boleto,boleto,0
4274,Serviços,platafroma,plataforma,2
4275,Produto,suporte,suporte,0
4275,Produto,pediu,pix,3
4275,Produto,relatório,relatorio,1
4275,Produto,pagamentos,pagamento,1
4275,Produto,duas,bug,3
4275,Produto,sitema,sistema,1
4276,Suporte,extrato,extrato,0
4276,Suporte,consultar,consultor,1
4276,Suporte,saldo,saldo,0
4276,Suporte,extrato,extrato,0
4276,Suporte,duas,bug,3
4276,Suporte,carregamento,carregamento,0
4276,Suporte,relatórios,relatorio,2
4276,Suporte,suporte,suporte,0
4276,Suporte,pediu,pix,3
4276,Suporte,atendimento,atendimento,0
4278,Suporte,atendimento,atendimento,0
4278,Suporte,cadastro,cadastro,0
4278,Suporte,carregamento,carregamento,0
4278,Suporte,relatórios,relatorio,2
4278,Suporte,cadastro,cadastro,0
4279,Geral,suporte,suporte,0
4279,Geral,pediu,pix,3
4279,Geral,consultar,consultor,1
4279,Geral,saldo,saldo,0
4279,Geral,cartão,cartao,1
4279,Geral,duas,bug,3
4279,Geral,cartão,cartao,1
4279,Geral,carregamento,carregamento,0
4279,Geral,relatórios,relatorio,2
4279,Geral,cartão,cartao,1
4280,Produto,cartão,cartao,1
4280,Produto,suporte,suporte,0
4280,Produto,pediu,pix,3
4280,Produto,carregamento,carregamento,0
4280,Produto,relatórios,relatorio,2
4281,Suporte,extrato,extrato,0
4281,Suporte,extrato,extrato,0
4281,Suporte,suporte,suporte,0
4281,Suporte,pediu,pix,3
4281,Suporte,atendimento,atendimento,0
4281,Suporte,carregamento,carregamento,0
4281,Suporte,relatórios,relatorio,2
4282,Suporte,suporte,suporte,0
4282,Suporte,pediu,pix,3
4282,Suporte,carregamento,carregamento,0
4282,Suporte,relatórios,relatorio,2
4282,Suporte,limite,limite,0
4283,Produto,login,login,0
4283,Produto,login,login,0
4283,Produto,pagamento,pagamento,0
4283,Produto,login,login,0
4283,Produto,duas,bug,3
4283,Produto,suporte,suporte,0
4283,Produto,pediu,pix,3
4283,Produto,bugou,bug,2
4283,Produto,sitema,sistema,1
4284,Suporte,boleto,boleto,0
4284,Suporte,cadastro,cadastro,0
4284,Suporte,duas,bug,3
4284,Suporte,suporte,suporte,0
4284,Suporte,pediu,pix,3
4284,Suporte,cadastro,cadastro,0
4284,Suporte,atendimento,atendimento,0
4284,Suporte,erro,erro,0
4284,Suporte,boleto,boleto,0
4284,Suporte,atendimnto,atendimento,1
4285,Geral,carregamento,carregamento,0
4285,Geral,relatórios,relatorio,2
4285,Geral,extrato,extrato,0
4286,Geral,limite,limite,0
4286,Geral,atendimento,atendimento,0
4286,Geral,suporte,suporte,0
4286,Geral,pediu,pix,3
4286,Geral,naum,api,3
4286,Geral,atendimnto,atendimento,1
4287,Suporte,pagamentos,pagamento,1
4287,Suporte,suporte,suporte,0
4287,Suporte,pediu,pix,3
4287,Suporte,carregamento,carregamento,0
4287,Suporte,relatórios,relatorio,2
4287,Suporte,pagamentos,pagamento,1
4287,Suporte,relatório,relatorio,1
4287,Suporte,erro,erro,0
4287,Suporte,relatórios,relatorio,2
4288,Suporte,cadastro,cadastro,0
4288,Suporte,erro,erro,0
4288,Suporte,cadastro,cadastro,0
4288,Suporte,suporte,suporte,0
4288,Suporte,pediu,pix,3
4288,Suporte,carregamento,carregamento,0
4288,Suporte,relatórios,relatorio,2
4289,Produto,cadastro,cadastro,0
4289,Produto,cadastro,cadastro,0
4289,Produto,cadastro,cadastro,0
4289,Produto,duas,bug,3
4289,Produto,suporte,suporte,0
4289,Produto,pediu,pix,3
4289,Produto,ploblema,problema,1
4289,Produto,atendimnto,atendimento,1
4290,Produto,atendimento,atendimento,0
4290,Produto,erro,erro,0
4290,Produto,consultar,consultor,1
4290,Produto,saldo,saldo,0
4290,Produto,consultar,consultor,1
4290,Produto,saldo,saldo,0
4290,Produto,duas,bug,3
4291,Serviços,atendimento,atendimento,0
4291,Serviços,carregamento,carregamento,0
4291,Serviços,relatórios,relatorio,2
4291,Serviços,suporte,suporte,0
4291,Serviços,pediu,pix,3
4291,Serviços,demoro,erro,3
4292,Produto,erro,erro,0
4292,Produto,transferência,transferencia,1
4292,Produto,carregamento,carregamento,0
4292,Produto,relatórios,relatorio,2
4292,Produto,atendimento,atendimento,0
4292,Produto,sitema,sistema,1
4293,Produto,suporte,suporte,0
4293,Produto,pediu,pix,3
4293,Produto,carregamento,carregamento,0
4293,Produto,relatórios,relatorio,2
4294,Suporte,suporte,suporte,0
4294,Suporte,pediu,pix,3
4294,Suporte,relatório,relatorio,1
4294,Suporte,erro,erro,0
4295,Produto,carregamento,carregamento,0
4295,Produto,relatórios,relatorio,2
4295,Produto,cadastro,cadastro,0
4295,Produto,erro,erro,0
4295,Produto,atendimento,atendimento,0
4295,Produto,suporte,suporte,0
4295,Produto,pediu,pix,3
4296,Produto,suporte,suporte,0
4296,Produto,pediu,pix,3
4296,Produto,atendimento,atendimento,0
4296,Produto,carregamento,carregamento,0
4296,Produto,relatórios,relatorio,2
4296,Produto,relatórios,relatorio,2
4296,Produto,probelma,problema,2
4297,Geral,boleto,boleto,0
4297,Geral,duas,bug,3
4297,Geral,carregamento,carregamento,0
4297,Geral,relatórios,relatorio,2
4298,Pós-venda,relatório,relatorio,1
4298,Pós-venda,performance,performance,0
4298,Pós-venda,duas,bug,3
4298,Pós-venda,performance,performance,0
4298,Pós-venda,suporte,suporte,0
4298,Pós-venda,pediu,pix,3
4298,Pós-venda,carregamento,carregamento,0
4298,Pós-venda,relatórios,relatorio,2
4299,Produto,carregamento,carregamento,0
4299,Produto,relatórios,relatorio,2
4299,Produto,erro,erro,0
4299,Produto,boleto,boleto,0
4299,Produto,naum,api,3
4299,Produto,probelma,problema,2
4300,Produto,suporte,suporte,0
4300,Produto,pediu,pix,3
4300,Produto,erro,erro,0
4300,Produto,pagamento,pagamento,0
4300,Produto,relatórios,relatorio,2
4301,Serviços,atendimento,atendimento,0
4301,Serviços,carregamento,carregamento,0
4301,Serviços,relatórios,relatorio,2
4301,Serviços,pagamento,pagamento,0
4301,Serviços,performance,performance,0
4301,Serviços,duas,bug,3
4302,Suporte,limite,limite,0
4302,Suporte,limite,limite,0
4302,Suporte,suporte,suporte,0
4302,Suporte,pediu,pix,3
4302,Suporte,erro,erro,0
4302,Suporte,boleto,boleto,0
4302,Suporte,demoro,erro,3
4303,Produto,consultar,consultor,1
4303,Produto,saldo,saldo,0
4303,Produto,erro,erro,0
4303,Produto,performance,performance,0
4303,Produto,erro,erro,0
4303,Produto,consultar,consultor,1
4303,Produto,saldo,saldo,0
4303,Produto,limite,limite,0
4304,Produto,tudo,saldo,3
4304,Produto,certo,cartao,2
4305,Suporte,cadastro,cadastro,0
4305,Suporte,erro,erro,0
4305,Suporte,suporte,suporte,0
4305,Suporte,pediu,pix,3
4305,Suporte,atendimento,atendimento,0
4306,Suporte,suporte,suporte,0
4306,Suporte,pediu,pix,3
4306,Suporte,erro,erro,0
4306,Suporte,integrar,integracao,3
4306,Suporte,sistema,sistema,0
4306,Suporte,atendimento,atendimento,0
4306,Suporte,carregamento,carregamento,0
4306,Suporte,relatórios,relatorio,2
4308,Produto,atendimento,atendimento,0
4308,Produto,erro,erro,0
4308,Produto,cadastro,cadastro,0
4308,Produto,performance,performance,0
4309,Produto,atendimento,atendimento,0
4309,Produto,pagamentos,pagamento,1
4309,Produto,cadastro,cadastro,0
4309,Produto,pagamentos,pagamento,1
4309,Produto,duas,bug,3
4309,Produto,erro,erro,0
4309,Produto,cadastro,cadastro,0
4310,Pós-venda,transferência,transferencia,1
4310,Pós-venda,limite,limite,0
4310,Pós-venda,duas,bug,3
4310,Pós-venda,atendimento,atendimento,0
4310,Pós-venda,carregamento,carregamento,0
4310,Pós-venda,relatórios,relatorio,2
4311,Suporte,suporte,suporte,0
4311,Suporte,pediu,pix,3
4311,Suporte,atendimento,atendimento,0
4312,Geral,suporte,suporte,0
4312,Geral,pediu,pix,3
4312,Geral,transferência,transferencia,1
4312,Geral,onboarding,onboarding,0
4312,Geral,duas,bug,3
4312,Geral,onboarding,onboarding,0
4312,Geral,sitema,sistema,1
4312,Geral,naum,api,3
4313,Geral,integrar,integracao,3
4313,Geral,sistema,sistema,0
4313,Geral,erro,erro,0
4313,Geral,usabilidade,usabilidade,0
4313,Geral,carregamento,carregamento,0
4313,Geral,relatórios,relatorio,2
4313,Geral,atendimento,atendimento,0
4313,Geral,suporte,suporte,0
4313,Geral,pediu,pix,3
4313,Geral,naum,api,3
4314,Suporte,carregamento,carregamento,0
4314,Suporte,relatórios,relatorio,2
4314,Suporte,cadastro,cadastro,0
4314,Suporte,integração,integracao,2
4314,Suporte,duas,bug,3
4314,Suporte,integração,integracao,2
4314,Suporte,integração,integracao,2
4314,Suporte,atendimento,atendimento,0
4315,Pós-venda,transferência,transferencia,1
4315,Pós-venda,login,login,0
4315,Pós-venda,duas,bug,3
4315,Pós-venda,suporte,suporte,0
4315,Pós-venda,pediu,pix,3
4315,Pós-venda,carregamento,carregamento,0
4315,Pós-venda,relatórios,relatorio,2
4315,Pós-venda,login,login,0
4316,Produto,tudo,saldo,3
4316,Produto,certo,cartao,2
4317,Serviços,atendimento,atendimento,0
4317,Serviços,carregamento,carregamento,0
4317,Serviços,relatórios,relatorio,2
4317,Serviços,extrato,extrato,0
4317,Serviços,suporte,suporte,0
4317,Serviços,pediu,pix,3
4318,Geral,suporte,suporte,0
4318,Geral,pediu,pix,3
4318,Geral,transferência,transferencia,1
4318,Geral,erro,erro,0
4318,Geral,pagamentos,pagamento,1
4318,Geral,probelma,problema,2
4319,Produto,relatório,relatorio,1
4319,Produto,erro,erro,0
4320,Produto,integração,integracao,2
4320,Produto,boleto,boleto,0
4320,Produto,integração,integracao,2
4320,Produto,duas,bug,3
4320,Produto,suporte,suporte,0
4320,Produto,pediu,pix,3
4321,Suporte,boleto,boleto,0
4321,Suporte,onboarding,onboarding,0
4321,Suporte,duas,bug,3
4321,Suporte,onboarding,onboarding,0
4321,Suporte,suporte,suporte,0
4321,Suporte,pediu,pix,3
4321,Suporte,carregamento,carregamento,0
4321,Suporte,relatórios,relatorio,2
4321,Suporte,ploblema,problema,1
4322,Serviços,transferência,transferencia,1
4322,Serviços,duas,bug,3
4322,Serviços,carregamento,carregamento,0
4322,Serviços,relatórios,relatorio,2
4323,Produto,transferência,transferencia,1
4323,Produto,erro,erro,0
4323,Produto,usabilidade,usabilidade,0
4323,Produto,atendimento,atendimento,0
4323,Produto,transferência,transferencia,1
4323,Produto,cadastro,cadastro,0
4323,Produto,duas,bug,3
4323,Produto,carregamento,carregamento,0
4323,Produto,relatórios,relatorio,2
4324,Produto,atendimento,atendimento,0
4324,Produto,sitema,sistema,1
4325,Serviços,consultar,consultor,1
4325,Serviços,limite,limite,0
4325,Serviços,performance,performance,0
4325,Serviços,duas,bug,3
4325,Serviços,carregamento,carregamento,0
4325,Serviços,relatórios,relatorio,2
4325,Serviços,performance,performance,0
4325,Serviços,consultar,consultor,1
4325,Serviços,limite,limite,0
4325,Serviços,erro,erro,0
4325,Serviços,limite,limite,0
4328,Suporte,usabilidade,usabilidade,0
4328,Suporte,usabilidade,usabilidade,0
4329,Geral,erro,erro,0
4329,Geral,transferência,transferencia,1
4329,Geral,onboarding,onboarding,0
4329,Geral,transferência,transferencia,1
4329,Geral,erro,erro,0
4329,Geral,performance,performance,0
4329,Geral,carregamento,carregamento,0
4329,Geral,relatórios,relatorio,2
4330,Suporte,relatório,relatorio,1
4330,Suporte,erro,erro,0
4330,Suporte,limite,limite,0
4330,Suporte,carregamento,carregamento,0
4330,Suporte,relatórios,relatorio,2
4330,Suporte,atendimento,atendimento,0
4330,Suporte,ploblema,problema,1
4331,Produto,carregamento,carregamento,0
4331,Produto,relatórios,relatorio,2
4331,Produto,erro,erro,0
4331,Produto,pagamento,pagamento,0
4331,Produto,pagamento,pagamento,0
4331,Produto,erro,erro,0
4331,Produto,usabilidade,usabilidade,0
4332,Pós-venda,consultar,consultor,1
4332,Pós-venda,saldo,saldo,0
4332,Pós-venda,duas,bug,3
4332,Pós-venda,suporte,suporte,0
4332,Pós-venda,pediu,pix,3
4333,Suporte,erro,erro,0
4333,Suporte,cadastro,cadastro,0
4333,Suporte,cadastro,cadastro,0
4333,Suporte,suporte,suporte,0
4333,Suporte,pediu,pix,3
4333,Suporte,carregamento,carregamento,0
4333,Suporte,relatórios,relatorio,2
4334,Suporte,carregamento,carregamento,0
4334,Suporte,relatórios,relatorio,2
4334,Suporte,relatório,relatorio,1
4334,Suporte,erro,erro,0
4334,Suporte,cartão,cartao,1
4335,Suporte,transferência,transferencia,1
4335,Suporte,erro,erro,0
4335,Suporte,cartão,cartao,1
4335,Suporte,pagamentos,pagamento,1
4335,Suporte,pagamentos,pagamento,1
4335,Suporte,transferência,transferencia,1
4335,Suporte,pagamentos,pagamento,1
4335,Suporte,duas,bug,3
4336,Geral,carregamento,carregamento,0
4336,Geral,relatórios,relatorio,2
4336,Geral,performance,performance,0
4336,Geral,atendimento,atendimento,0
4337,Suporte,nada,api,3
4338,Serviços,atendimento,atendimento,0
4338,Serviços,relatório,relatorio,1
4338,Serviços,pagamentos,pagamento,1
4338,Serviços,duas,bug,3
4338,Serviços,suporte,suporte,0
4338,Serviços,pediu,pix,3
4339,Suporte,pagamento,pagamento,0
4339,Suporte,duas,bug,3
4339,Suporte,naum,api,3
4340,Produto,pagamentos,pagamento,1
4340,Produto,atendimento,atendimento,0
4340,Produto,pagamentos,pagamento,1
4340,Produto,carregamento,carregamento,0
4340,Produto,relatórios,relatorio,2
4341,Suporte,carregamento,carregamento,0
4341,Suporte,relatórios,relatorio,2
4342,Serviços,atendimento,atendimento,0
4342,Serviços,onboarding,onboarding,0
4343,Serviços,atendimento,atendimento,0
4344,Suporte,carregamento,carregamento,0
4344,Suporte,relatórios,relatorio,2
4344,Suporte,consultar,consultor,1
4344,Suporte,limite,limite,0
4344,Suporte,duas,bug,3
4344,Suporte,atendimento,atendimento,0
4345,Geral,cadastro,cadastro,0
4345,Geral,duas,bug,3
4345,Geral,cadastro,cadastro,0
4345,Geral,erro,erro,0
4345,Geral,cartão,cartao,1
4345,Geral,carregamento,carregamento,0
4345,Geral,relatórios,relatorio,2
4345,Geral,atendimnto,atendimento,1
4345,Geral,probelma,problema,2
4346,Pós-venda,achei,api,3
4346,Pós-venda,estranho,extrato,3
4347,Suporte,boleto,boleto,0
4347,Suporte,erro,erro,0
4347,Suporte,cadastro,cadastro,0
4347,Suporte,suporte,suporte,0
4347,Suporte,pediu,pix,3
4347,Suporte,boleto,boleto,0
4347,Suporte,cartão,cartao,1
4347,Suporte,duas,bug,3
4347,Suporte,atendimento,atendimento,0
4348,Geral,erro,erro,0
4348,Geral,cadastro,cadastro,0
4348,Geral,cadastro,cadastro,0
4348,Geral,extrato,extrato,0
4348,Geral,duas,bug,3
4348,Geral,naum,api,3
4348,Geral,probelma,problema,2
4349,Serviços,erro,erro,0
4349,Serviços,integrar,integracao,3
4349,Serviços,sistema,sistema,0
4349,Serviços,usabilidade,usabilidade,0
4349,Serviços,carregamento,carregamento,0
4349,Serviços,relatórios,relatorio,2
4350,Suporte,limite,limite,0
4350,Suporte,relatório,relatorio,1
4350,Suporte,limite,limite,0
4350,Suporte,duas,bug,3
4350,Suporte,relatório,relatorio,1
4350,Suporte,erro,erro,0
4350,Suporte,pagamentos,pagamento,1
4350,Suporte,atendimento,atendimento,0
4350,Suporte,naum,api,3
4352,Produto,performance,performance,0
4352,Produto,suporte,suporte,0
4352,Produto,pediu,pix,3
4353,Pós-venda,erro,erro,0
4353,Pós-venda,cadastro,cadastro,0
4353,Pós-venda,extrato,extrato,0
4353,Pós-venda,bugou,bug,2
4355,Serviços,performance,performance,0
